Symbol,Price,Time
KABRAEXTRU.NS,228.65,2026-01-02 22:51:42
KAJARIACER.NS,980.85,2026-01-02 22:51:43
KAKATCEM.NS,128.69,2026-01-02 22:51:43
KALAMANDIR.NS,152.39,2026-01-02 22:51:43
KALPATARU.NS,380.75,2026-01-02 22:51:44
KALYANIFRG.NS,634.0,2026-01-02 22:51:44
KALYANKJIL.NS,495.7,2026-01-02 22:51:44
KAMATHOTEL.NS,238.41,2026-01-02 22:51:45
KAMDHENU.NS,25.29,2026-01-02 22:51:45
KAMOPAINTS.NS,6.11,2026-01-02 22:51:45
KANANIIND.NS,1.74,2026-01-02 22:51:45
KANORICHEM.NS,77.33,2026-01-02 22:51:46
KANPRPLA.NS,176.98,2026-01-02 22:51:46
KANSAINER.NS,241.08,2026-01-02 22:51:46
KAPSTON.NS,307.1,2026-01-02 22:51:46
KARMAENG.NS,49.59,2026-01-02 22:51:47
KARURVYSYA.NS,272.5,2026-01-02 22:51:47
KAUSHALYA.NS,876.25,2026-01-02 22:51:47
KAVDEFENCE.NS,73.89,2026-01-02 22:51:47
KAYA.NS,402.9,2026-01-02 22:51:48
KAYNES.NS,3977.2,2026-01-02 22:51:48
KCP.NS,180.25,2026-01-02 22:51:48
KCPSUGIND.NS,26.14,2026-01-02 22:51:48
KDDL.NS,2410.0,2026-01-02 22:51:49
KEC.NS,746.85,2026-01-02 22:51:49
KECL.NS,105.16,2026-01-02 22:51:49
KEEPLEARN.NS,2.46,2026-01-02 22:51:50
KEI.NS,4529.6,2026-01-02 22:51:50
KELLTONTEC.NS,18.95,2026-01-02 22:51:50
KERNEX.NS,1250.8,2026-01-02 22:51:50
KESORAMIND.NS,11.95,2026-01-02 22:51:51
KEYFINSERV.NS,315.8,2026-01-02 22:51:53
KFINTECH.NS,1082.0,2026-01-02 22:51:53
KHADIM.NS,184.83,2026-01-02 22:51:53
KHAICHEM.NS,78.31,2026-01-02 22:51:54
KHAITANLTD.NS,104.01,2026-01-02 22:51:54
KHANDSE.NS,21.42,2026-01-02 22:51:54
KICL.NS,5008.6,2026-01-02 22:51:54
KILITCH.NS,360.4,2026-01-02 22:51:55
KIMS.NS,632.25,2026-01-02 22:51:55
KINGFA.NS,4436.2,2026-01-02 22:51:55
KIOCL.NS,402.8,2026-01-02 22:51:55
KIRIINDUS.NS,616.0,2026-01-02 22:51:56
KIRLOSBROS.NS,1645.1,2026-01-02 22:51:56
KIRLOSENG.NS,1261.1,2026-01-02 22:51:56
KIRLOSIND.NS,3243.0,2026-01-02 22:51:57
KIRLPNU.NS,1058.6,2026-01-02 22:51:57
KITEX.NS,182.68,2026-01-02 22:51:57
KKCL.NS,483.95,2026-01-02 22:51:57
KMEW.NS,1888.1,2026-01-02 22:51:58
KMSUGAR.NS,27.23,2026-01-02 22:51:58
KNAGRI.NS,199.72,2026-01-02 22:51:58
KNRCON.NS,161.03,2026-01-02 22:51:58
KOHINOOR.NS,26.82,2026-01-02 22:51:59
KOKUYOCMLN.NS,92.11,2026-01-02 22:51:59
KOLTEPATIL.NS,393.0,2026-01-02 22:51:59
KOPRAN.NS,152.08,2026-01-02 22:51:59
KOTAKBANK.NS,2195.1,2026-01-02 22:52:00
KOTARISUG.NS,27.5,2026-01-02 22:52:00
KOTHARIPET.NS,132.24,2026-01-02 22:52:00
KOTHARIPRO.NS,75.18,2026-01-02 22:52:01
KPEL.NS,357.5,2026-01-02 22:52:01
KPIGREEN.NS,485.15,2026-01-02 22:52:01
KPIL.NS,1196.8,2026-01-02 22:52:01
KPITTECH.NS,1167.6,2026-01-02 22:52:02
KPRMILL.NS,909.75,2026-01-02 22:52:02
KRBL.NS,396.4,2026-01-02 22:52:02
KREBSBIO.NS,70.97,2026-01-02 22:52:02
KRIDHANINF.NS,4.34,2026-01-02 22:52:03
KRISHANA.NS,527.9,2026-01-02 22:52:03
KRISHIVAL.NS,351.25,2026-01-02 22:52:03
KRISHNADEF.NS,812.65,2026-01-02 22:52:03
KRITI.NS,80.01,2026-01-02 22:52:04
KRITIKA.NS,7.33,2026-01-02 22:52:04
KRITINUT.NS,77.2,2026-01-02 22:52:04
KRN.NS,770.15,2026-01-02 22:52:04
KRONOX.NS,141.78,2026-01-02 22:52:05
KROSS.NS,204.87,2026-01-02 22:52:05
KRSNAA.NS,733.35,2026-01-02 22:52:05
KRYSTAL.NS,524.8,2026-01-02 22:52:05
KSB.NS,753.05,2026-01-02 22:52:06
KSCL.NS,973.5,2026-01-02 22:52:08
KSHINTL.NS,373.55,2026-01-02 22:52:08
KSHITIJPOL.NS,2.61,2026-01-02 22:52:08
KSL.NS,759.9,2026-01-02 22:52:09
KSOLVES.NS,290.0,2026-01-02 22:52:09
KSR.NS,23.83,2026-01-02 22:52:09
KTKBANK.NS,200.0,2026-01-02 22:52:10
KUANTUM.NS,93.34,2026-01-02 22:52:10
LAGNAM.NS,73.47,2026-01-02 22:52:10
LAKPRE.NS,5.0,2026-01-02 22:52:10
LAL.NS,8.98,2026-01-02 22:52:10
LALPATHLAB.NS,1474.2,2026-01-02 22:52:11
LAMBODHARA.NS,120.91,2026-01-02 22:52:11
LANCORHOL.NS,26.29,2026-01-02 22:52:11
LANDMARK.NS,476.2,2026-01-02 22:52:12
LAOPALA.NS,204.68,2026-01-02 22:52:12
LASA.NS,11.41,2026-01-02 22:52:12
LATENTVIEW.NS,459.1,2026-01-02 22:52:12
LATTEYS.NS,21.57,2026-01-02 22:52:12
LAURUSLABS.NS,1106.5,2026-01-02 22:52:13
LAXMICOT.NS,19.13,2026-01-02 22:52:13
LAXMIDENTL.NS,270.85,2026-01-02 22:52:13
LAXMIINDIA.NS,127.35,2026-01-02 22:52:13
LCCINFOTEC.NS,4.63,2026-01-02 22:52:14
LEMERITE.NS,477.95,2026-01-02 22:52:14
LEMONTREE.NS,153.99,2026-01-02 22:52:14
LENSKART.NS,452.15,2026-01-02 22:52:14
LEXUS.NS,26.13,2026-01-02 22:52:15
LFIC.NS,169.99,2026-01-02 22:52:15
LGBBROSLTD.NS,1773.1,2026-01-02 22:52:15
LGEINDIA.NS,1483.4,2026-01-02 22:52:15
LGHL.NS,324.6,2026-01-02 22:52:15
LIBAS.NS,11.07,2026-01-02 22:52:16
LIBERTSHOE.NS,282.15,2026-01-02 22:52:16
LICHSGFIN.NS,545.55,2026-01-02 22:52:16
LICI.NS,860.85,2026-01-02 22:52:17
LIKHITHA.NS,193.41,2026-01-02 22:52:17
LINC.NS,117.33,2026-01-02 22:52:17
LINCOLN.NS,497.15,2026-01-02 22:52:17
LINDEINDIA.NS,5955.5,2026-01-02 22:52:17
LLOYDSENGG.NS,56.14,2026-01-02 22:52:18
LLOYDSENT.NS,62.59,2026-01-02 22:52:18
LLOYDSME.NS,1348.8,2026-01-02 22:52:18
LMW.NS,14954.0,2026-01-02 22:52:18
LODHA.NS,1085.7,2026-01-02 22:52:19
LOKESHMACH.NS,169.35,2026-01-02 22:52:19
LORDSCHLO.NS,163.11,2026-01-02 22:52:19
LOTUSDEV.NS,166.36,2026-01-02 22:52:19
LOTUSEYE.NS,121.7,2026-01-02 22:52:20
LOVABLE.NS,81.03,2026-01-02 22:52:20
LOYALTEX.NS,221.21,2026-01-02 22:52:22
LPDC.NS,7.19,2026-01-02 22:52:22
LT.NS,4163.4,2026-01-02 22:52:23
LTF.NS,319.75,2026-01-02 22:52:23
LTFOODS.NS,390.45,2026-01-02 22:52:23
LTIM.NS,6067.0,2026-01-02 22:52:23
LTTS.NS,4406.6,2026-01-02 22:52:24
LUMAXIND.NS,5341.5,2026-01-02 22:52:24
LUMAXTECH.NS,1655.4,2026-01-02 22:52:24
LUPIN.NS,2105.3,2026-01-02 22:52:24
LUXIND.NS,1110.9,2026-01-02 22:52:25
LXCHEM.NS,168.12,2026-01-02 22:52:25
LYKALABS.NS,82.39,2026-01-02 22:52:25
LYPSAGEMS.NS,5.44,2026-01-02 22:52:25
M&M.NS,3802.4,2026-01-02 22:52:25
M&MFIN.NS,402.95,2026-01-02 22:52:26
MAANALU.NS,159.83,2026-01-02 22:52:26
MACPOWER.NS,1019.4,2026-01-02 22:52:26
MADHAV.NS,42.94,2026-01-02 22:52:27
MADHUCON.NS,6.14,2026-01-02 22:52:27
MADRASFERT.NS,80.65,2026-01-02 22:52:27
MAGADSUGAR.NS,504.55,2026-01-02 22:52:27
MAGNUM.NS,23.0,2026-01-02 22:52:27
MAHABANK.NS,63.93,2026-01-02 22:52:28
MAHAPEXLTD.NS,104.41,2026-01-02 22:52:28
MAHASTEEL.NS,1011.6,2026-01-02 22:52:28
MAHEPC.NS,133.04,2026-01-02 22:52:28
MAHESHWARI.NS,47.55,2026-01-02 22:52:29
MAHLIFE.NS,395.1,2026-01-02 22:52:29
MAHLOG.NS,317.15,2026-01-02 22:52:29
MAHSCOOTER.NS,14237.0,2026-01-02 22:52:30
MAHSEAMLES.NS,559.1,2026-01-02 22:52:30
MAITHANALL.NS,1013.3,2026-01-02 22:52:30
MALLCOM.NS,1169.6,2026-01-02 22:52:30
MALUPAPER.NS,35.73,2026-01-02 22:52:31
MAMATA.NS,431.95,2026-01-02 22:52:31
MANAKALUCO.NS,30.13,2026-01-02 22:52:31
MANAKCOAT.NS,131.49,2026-01-02 22:52:31
MANAKSIA.NS,64.82,2026-01-02 22:52:32
MANAKSTEEL.NS,68.84,2026-01-02 22:52:32
MANALIPETC.NS,62.88,2026-01-02 22:52:32
MANAPPURAM.NS,311.15,2026-01-02 22:52:32
MANBA.NS,141.94,2026-01-02 22:52:33
MANCREDIT.NS,164.8,2026-01-02 22:52:33
MANGALAM.NS,30.32,2026-01-02 22:52:33
MANGLMCEM.NS,762.95,2026-01-02 22:52:33
MANINDS.NS,396.45,2026-01-02 22:52:34
MANINFRA.NS,129.57,2026-01-02 22:52:34
MANKIND.NS,2202.7,2026-01-02 22:52:34
MANOMAY.NS,205.73,2026-01-02 22:52:34
MANORAMA.NS,1390.8,2026-01-02 22:52:37
MANORG.NS,480.45,2026-01-02 22:52:37
MANUGRAPH.NS,16.29,2026-01-02 22:52:37
MANYAVAR.NS,579.65,2026-01-02 22:52:37
MAPMYINDIA.NS,1701.8,2026-01-02 22:52:38
MARALOVER.NS,43.94,2026-01-02 22:52:38
MARATHON.NS,529.15,2026-01-02 22:52:38
MARICO.NS,757.75,2026-01-02 22:52:39
MARINE.NS,213.63,2026-01-02 22:52:39
MARKOLINES.NS,157.73,2026-01-02 22:52:39
MARKSANS.NS,182.19,2026-01-02 22:52:39
MARUTI.NS,16960.0,2026-01-02 22:52:40
MASFIN.NS,325.3,2026-01-02 22:52:40
MASKINVEST.NS,151.0,2026-01-02 22:52:40
MASTEK.NS,2116.2,2026-01-02 22:52:40
MASTERTR.NS,118.26,2026-01-02 22:52:41
MATRIMONY.NS,550.35,2026-01-02 22:52:41
MAWANASUG.NS,87.44,2026-01-02 22:52:41
MAXESTATES.NS,451.9,2026-01-02 22:52:41
MAXHEALTH.NS,1062.6,2026-01-02 22:52:42
MAXIND.NS,187.84,2026-01-02 22:52:42
MAYURUNIQ.NS,514.2,2026-01-02 22:52:42
MAZDA.NS,223.21,2026-01-02 22:52:42
MAZDOCK.NS,2494.5,2026-01-02 22:52:43
MBAPL.NS,429.8,2026-01-02 22:52:43
MBEL.NS,384.2,2026-01-02 22:52:43
MBLINFRA.NS,32.25,2026-01-02 22:52:43
MCL.NS,78.91,2026-01-02 22:52:44
MCLEODRUSS.NS,47.96,2026-01-02 22:52:44
MCLOUD.NS,25.91,2026-01-02 22:52:44
MCX.NS,2216.0,2026-01-02 22:52:44
MEDANTA.NS,1217.1,2026-01-02 22:52:45
MEDIASSIST.NS,467.7,2026-01-02 22:52:45
MEDICAMEQ.NS,379.3,2026-01-02 22:52:45
MEDICO.NS,50.37,2026-01-02 22:52:45
MEDPLUS.NS,808.25,2026-01-02 22:52:45
MEESHO.NS,179.25,2026-01-02 22:52:46
MEGASOFT.NS,207.23,2026-01-02 22:52:46
MEGASTAR.NS,233.31,2026-01-02 22:52:46
MEIL.NS,375.75,2026-01-02 22:52:46
MENONBE.NS,111.97,2026-01-02 22:52:47
MEP.NS,1.84,2026-01-02 22:52:47
METROBRAND.NS,1180.1,2026-01-02 22:52:47
METROPOLIS.NS,1933.3,2026-01-02 22:52:48
MFML.NS,24.7,2026-01-02 22:52:48
MFSL.NS,1671.0,2026-01-02 22:52:48
MGEL.NS,14.14,2026-01-02 22:52:48
MGL.NS,1142.0,2026-01-02 22:52:49
MHLXMIRU.NS,206.32,2026-01-02 22:52:49
MHRIL.NS,308.05,2026-01-02 22:52:49
MICEL.NS,44.82,2026-01-02 22:52:51
MIDHANI.NS,355.15,2026-01-02 22:52:51
MIDWESTLTD.NS,1711.6,2026-01-02 22:52:52
MINDACORP.NS,602.5,2026-01-02 22:52:52
MINDTECK.NS,220.31,2026-01-02 22:52:52
MIRCELECTR.NS,28.83,2026-01-02 22:52:52
MIRZAINT.NS,37.08,2026-01-02 22:52:53
MITCON.NS,66.88,2026-01-02 22:52:53
MITTAL.NS,1.13,2026-01-02 22:52:53
MKPL.NS,5.96,2026-01-02 22:52:53
MMFL.NS,394.45,2026-01-02 22:52:54
MMP.NS,271.95,2026-01-02 22:52:54
MMTC.NS,67.3,2026-01-02 22:52:54
MOBIKWIK.NS,228.6,2026-01-02 22:52:54
MODINATUR.NS,356.65,2026-01-02 22:52:55
MODIRUBBER.NS,141.14,2026-01-02 22:52:55
MODIS.NS,339.05,2026-01-02 22:52:55
MODISONLTD.NS,160.41,2026-01-02 22:52:55
MODTHREAD.NS,44.01,2026-01-02 22:52:56
MOHITIND.NS,29.04,2026-01-02 22:52:56
MOIL.NS,375.2,2026-01-02 22:52:56
MOKSH.NS,14.51,2026-01-02 22:52:56
MOL.NS,64.73,2026-01-02 22:52:57
MOLDTECH.NS,151.18,2026-01-02 22:52:57
MOLDTKPAC.NS,615.25,2026-01-02 22:52:57
MONARCH.NS,313.05,2026-01-02 22:52:57
MONEYBOXX.NS,61.81,2026-01-02 22:52:58
MONTECARLO.NS,643.15,2026-01-02 22:52:58
MOREPENLAB.NS,42.03,2026-01-02 22:52:58
MOSCHIP.NS,211.05,2026-01-02 22:52:58
MOTHERSON.NS,122.04,2026-01-02 22:52:59
MOTILALOFS.NS,866.7,2026-01-02 22:52:59
MOTISONS.NS,14.59,2026-01-02 22:52:59
MOTOGENFIN.NS,23.18,2026-01-02 22:52:59
MPHASIS.NS,2807.2,2026-01-02 22:53:00
MPSLTD.NS,1985.9,2026-01-02 22:53:00
MRF.NS,150685.0,2026-01-02 22:53:00
MRPL.NS,151.31,2026-01-02 22:53:01
MSPL.NS,37.03,2026-01-02 22:53:01
MSTCLTD.NS,528.3,2026-01-02 22:53:01
MSUMI.NS,49.85,2026-01-02 22:53:01
MTARTECH.NS,2372.2,2026-01-02 22:53:01
MTEDUCARE.NS,1.72,2026-01-02 22:53:02
MTNL.NS,36.77,2026-01-02 22:53:02
MUFIN.NS,118.79,2026-01-02 22:53:02
MUFTI.NS,100.19,2026-01-02 22:53:02
MUKANDLTD.NS,138.81,2026-01-02 22:53:03
MUKKA.NS,24.05,2026-01-02 22:53:03
MUKTAARTS.NS,63.08,2026-01-02 22:53:03
MUNJALAU.NS,83.42,2026-01-02 22:53:03
MUNJALSHOW.NS,125.4,2026-01-02 22:53:06
MURUDCERA.NS,35.13,2026-01-02 22:53:06
MUTHOOTCAP.NS,278.8,2026-01-02 22:53:06
MUTHOOTFIN.NS,3820.8,2026-01-02 22:53:06
MUTHOOTMF.NS,176.37,2026-01-02 22:53:07
MVGJL.NS,183.45,2026-01-02 22:53:07
MWL.NS,272.55,2026-01-02 22:53:07
NACLIND.NS,167.94,2026-01-02 22:53:07
NAGAFERT.NS,5.37,2026-01-02 22:53:08
NAGREEKCAP.NS,27.48,2026-01-02 22:53:08
NAGREEKEXP.NS,25.65,2026-01-02 22:53:08
NAHARCAP.NS,259.1,2026-01-02 22:53:09
NAHARINDUS.NS,110.66,2026-01-02 22:53:09
NAHARPOLY.NS,238.31,2026-01-02 22:53:09
NAHARSPING.NS,194.57,2026-01-02 22:53:09
NAM-INDIA.NS,892.3,2026-01-02 22:53:10
NARMADA.NS,22.5,2026-01-02 22:53:10
NATCAPSUQ.NS,197.67,2026-01-02 22:53:10
NATCOPHARM.NS,893.05,2026-01-02 22:53:10
NATHBIOGEN.NS,161.14,2026-01-02 22:53:11
NATIONALUM.NS,330.3,2026-01-02 22:53:11
NAUKRI.NS,1367.7,2026-01-02 22:53:11
NAVA.NS,573.45,2026-01-02 22:53:11
NAVINFLUOR.NS,5903.0,2026-01-02 22:53:12
NAVKARCORP.NS,101.32,2026-01-02 22:53:12
NAVKARURB.NS,1.73,2026-01-02 22:53:12
NAVNETEDUL.NS,147.64,2026-01-02 22:53:13
NAZARA.NS,285.15,2026-01-02 22:53:13
NBCC.NS,122.67,2026-01-02 22:53:13
NBIFIN.NS,2232.9,2026-01-02 22:53:13
NCC.NS,161.49,2026-01-02 22:53:14
NCLIND.NS,207.5,2026-01-02 22:53:14
NDGL.NS,2804.0,2026-01-02 22:53:14
NDL.NS,2.96,2026-01-02 22:53:14
NDLVENTURE.NS,89.89,2026-01-02 22:53:15
NDRAUTO.NS,821.85,2026-01-02 22:53:15
NDTV.NS,100.28,2026-01-02 22:53:15
NECCLTD.NS,18.63,2026-01-02 22:53:15
NECLIFE.NS,20.12,2026-01-02 22:53:16
NELCAST.NS,105.66,2026-01-02 22:53:16
NELCO.NS,729.6,2026-01-02 22:53:16
NEOGEN.NS,1154.3,2026-01-02 22:53:17
NEPHROPLUS.NS,474.4,2026-01-02 22:53:17
NESCO.NS,1245.9,2026-01-02 22:53:17
NESTLEIND.NS,1279.7,2026-01-02 22:53:17
NETWEB.NS,3024.1,2026-01-02 22:53:18
NETWORK18.NS,43.78,2026-01-02 22:53:18
NEULANDLAB.NS,15276.0,2026-01-02 22:53:18
NEWGEN.NS,840.15,2026-01-02 22:53:19
NEXTMEDIA.NS,6.1,2026-01-02 22:53:19
NFL.NS,91.66,2026-01-02 22:53:21
NGIL.NS,29.96,2026-01-02 22:53:21
NGLFINE.NS,1408.1,2026-01-02 22:53:22
NH.NS,1921.1,2026-01-02 22:53:22
NHPC.NS,83.62,2026-01-02 22:53:22
NIACL.NS,157.04,2026-01-02 22:53:22
NIBE.NS,1236.8,2026-01-02 22:53:23
NIBL.NS,36.38,2026-01-02 22:53:23
NIITLTD.NS,92.65,2026-01-02 22:53:23
NIITMTS.NS,414.15,2026-01-02 22:53:23
NILAINFRA.NS,9.64,2026-01-02 22:53:24
NILASPACES.NS,16.1,2026-01-02 22:53:24
NILKAMAL.NS,1406.4,2026-01-02 22:53:24
NINSYS.NS,398.5,2026-01-02 22:53:24
NIPPOBATRY.NS,413.65,2026-01-02 22:53:25
NIRAJ.NS,39.24,2026-01-02 22:53:25
NIRAJISPAT.NS,201.46,2026-01-02 22:53:25
NITCO.NS,99.14,2026-01-02 22:53:25
NITINSPIN.NS,320.15,2026-01-02 22:53:26
NITIRAJ.NS,186.6,2026-01-02 22:53:26
NIVABUPA.NS,75.16,2026-01-02 22:53:26
NKIND.NS,69.22,2026-01-02 22:53:27
NLCINDIA.NS,272.0,2026-01-02 22:53:27
NMDC.NS,84.53,2026-01-02 22:53:27
NOCIL.NS,151.99,2026-01-02 22:53:27
NOIDATOLL.NS,4.11,2026-01-02 22:53:28
NORBTEAEXP.NS,99.35,2026-01-02 22:53:28
NORTHARC.NS,259.45,2026-01-02 22:53:28
NOVAAGRI.NS,39.8,2026-01-02 22:53:28
NPST.NS,1410.0,2026-01-02 22:53:29
NRAIL.NS,475.4,2026-01-02 22:53:29
NRBBEARING.NS,269.05,2026-01-02 22:53:29
NRL.NS,56.8,2026-01-02 22:53:29
NSIL.NS,6543.5,2026-01-02 22:53:30
NSLNISP.NS,45.69,2026-01-02 22:53:30
NTPC.NS,352.1,2026-01-02 22:53:30
NTPCGREEN.NS,97.11,2026-01-02 22:53:30
NUCLEUS.NS,920.45,2026-01-02 22:53:31
NURECA.NS,302.7,2026-01-02 22:53:31
NUVAMA.NS,1468.2,2026-01-02 22:53:31
NUVOCO.NS,356.55,2026-01-02 22:53:31
NYKAA.NS,264.9,2026-01-02 22:53:32
OAL.NS,289.95,2026-01-02 22:53:32
OBCL.NS,55.1,2026-01-02 22:53:32
OBEROIRLTY.NS,1730.0,2026-01-02 22:53:32
OCCLLTD.NS,102.0,2026-01-02 22:53:33
ODIGMA.NS,32.05,2026-01-02 22:53:33
OFSS.NS,7731.5,2026-01-02 22:53:33
OIL.NS,428.85,2026-01-02 22:53:33
OILCOUNTUB.NS,61.96,2026-01-02 22:53:34
OLAELEC.NS,40.89,2026-01-02 22:53:36
OLECTRA.NS,1248.0,2026-01-02 22:53:36
OMAXAUTO.NS,107.79,2026-01-02 22:53:37
OMAXE.NS,79.99,2026-01-02 22:53:37
OMFREIGHT.NS,94.63,2026-01-02 22:53:37
OMINFRAL.NS,98.14,2026-01-02 22:53:37
OMKARCHEM.NS,6.07,2026-01-02 22:53:38
ONELIFECAP.NS,15.99,2026-01-02 22:53:38
ONEPOINT.NS,54.09,2026-01-02 22:53:38
ONESOURCE.NS,1799.5,2026-01-02 22:53:38
ONGC.NS,241.46,2026-01-02 22:53:39
ONMOBILE.NS,59.36,2026-01-02 22:53:39
ONWARDTEC.NS,303.7,2026-01-02 22:53:39
OPTIEMUS.NS,507.05,2026-01-02 22:53:39
ORBTEXP.NS,195.19,2026-01-02 22:53:40
ORCHASP.NS,3.09,2026-01-02 22:53:40
ORCHPHARMA.NS,794.65,2026-01-02 22:53:40
ORICONENT.NS,60.0,2026-01-02 22:53:40
ORIENTALTL.NS,8.28,2026-01-02 22:53:41
ORIENTBELL.NS,303.35,2026-01-02 22:53:41
ORIENTCEM.NS,173.75,2026-01-02 22:53:41
ORIENTCER.NS,55.07,2026-01-02 22:53:41
ORIENTELEC.NS,176.89,2026-01-02 22:53:42
ORIENTHOT.NS,107.93,2026-01-02 22:53:42
ORIENTLTD.NS,77.0,2026-01-02 22:53:42
ORIENTPPR.NS,23.14,2026-01-02 22:53:42
ORIENTTECH.NS,447.6,2026-01-02 22:53:43
ORISSAMINE.NS,5162.0,2026-01-02 22:53:43
ORKLAINDIA.NS,635.4,2026-01-02 22:53:43
ORTINGLOBE.NS,14.15,2026-01-02 22:53:43
OSIAHYPER.NS,15.58,2026-01-02 22:53:44
OSWALAGRO.NS,58.87,2026-01-02 22:53:44
OSWALGREEN.NS,33.69,2026-01-02 22:53:44
OSWALPUMPS.NS,528.45,2026-01-02 22:53:44
OSWALSEEDS.NS,17.72,2026-01-02 22:53:45
PACEDIGITK.NS,188.95,2026-01-02 22:53:45
PAGEIND.NS,35775.0,2026-01-02 22:53:45
PAISALO.NS,36.3,2026-01-02 22:53:45
PAKKA.NS,108.95,2026-01-02 22:53:46
PALASHSECU.NS,107.23,2026-01-02 22:53:46
PALREDTEC.NS,47.15,2026-01-02 22:53:46
PANACEABIO.NS,379.85,2026-01-02 22:53:47
PANACHE.NS,325.45,2026-01-02 22:53:47
PANAMAPET.NS,311.55,2026-01-02 22:53:47
PANSARI.NS,300.1,2026-01-02 22:53:47
PAR.NS,101.3,2026-01-02 22:53:48
PARACABLES.NS,39.4,2026-01-02 22:53:48
PARADEEP.NS,164.56,2026-01-02 22:53:48
PARAGMILK.NS,304.55,2026-01-02 22:53:48
PARAS.NS,683.75,2026-01-02 22:53:49
PARASPETRO.NS,1.95,2026-01-02 22:53:51
PARKHOSPS.NS,149.73,2026-01-02 22:53:51
PARKHOTELS.NS,135.08,2026-01-02 22:53:51
PARSVNATH.NS,10.58,2026-01-02 22:53:51
PASHUPATI.NS,808.6,2026-01-02 22:53:52
PASUPTAC.NS,51.34,2026-01-02 22:53:52
PATANJALI.NS,557.0,2026-01-02 22:53:52
PATELENG.NS,28.82,2026-01-02 22:53:53
PATELRMART.NS,202.95,2026-01-02 22:53:53
PATINTLOG.NS,13.94,2026-01-02 22:53:53
PAUSHAKLTD.NS,590.05,2026-01-02 22:53:53
PAVNAIND.NS,22.75,2026-01-02 22:53:54
PAYTM.NS,1340.6,2026-01-02 22:53:54
PCBL.NS,300.35,2026-01-02 22:53:54
PCJEWELLER.NS,9.55,2026-01-02 22:53:54
PDMJEPAPER.NS,97.67,2026-01-02 22:53:55
PDSL.NS,368.8,2026-01-02 22:53:55
PEARLPOLY.NS,23.02,2026-01-02 22:53:55
PENIND.NS,202.77,2026-01-02 22:53:55
PENINLAND.NS,25.23,2026-01-02 22:53:56
PERSISTENT.NS,6289.5,2026-01-02 22:53:56
PETRONET.NS,291.05,2026-01-02 22:53:56
PFC.NS,375.95,2026-01-02 22:53:57
PFIZER.NS,4887.2,2026-01-02 22:53:57
PFOCUS.NS,232.98,2026-01-02 22:53:57
PFS.NS,34.28,2026-01-02 22:53:57
PGEL.NS,602.7,2026-01-02 22:53:58
PGHH.NS,12854.0,2026-01-02 22:53:58
PGHL.NS,5701.5,2026-01-02 22:53:58
PGIL.NS,1653.7,2026-01-02 22:53:58
PHOENIXLTD.NS,1903.4,2026-01-02 22:53:59
PICCADIL.NS,613.75,2026-01-02 22:53:59
PIDILITIND.NS,1478.2,2026-01-02 22:53:59
PIGL.NS,125.3,2026-01-02 22:53:59
PIIND.NS,3256.6,2026-01-02 22:54:00
PILANIINVS.NS,5170.0,2026-01-02 22:54:00
PILITA.NS,9.6,2026-01-02 22:54:00
PINELABS.NS,235.39,2026-01-02 22:54:00
PIONEEREMB.NS,28.37,2026-01-02 22:54:01
PIRAMALFIN.NS,1712.5,2026-01-02 22:54:01
PITTIENG.NS,827.2,2026-01-02 22:54:01
PIXTRANS.NS,1404.3,2026-01-02 22:54:02
PKTEA.NS,850.35,2026-01-02 22:54:02
PLASTIBLEN.NS,166.03,2026-01-02 22:54:02
PLATIND.NS,245.65,2026-01-02 22:54:02
PLAZACABLE.NS,42.07,2026-01-02 22:54:03
PNB.NS,125.35,2026-01-02 22:54:03
PNBGILTS.NS,83.38,2026-01-02 22:54:03
PNBHOUSING.NS,998.0,2026-01-02 22:54:04
PNC.NS,26.85,2026-01-02 22:54:04
PNCINFRA.NS,255.15,2026-01-02 22:54:06
PNGJL.NS,612.75,2026-01-02 22:54:06
POCL.NS,1539.1,2026-01-02 22:54:07
PODDARMENT.NS,264.6,2026-01-02 22:54:07
POKARNA.NS,845.9,2026-01-02 22:54:07
POLICYBZR.NS,1781.8,2026-01-02 22:54:07
POLYCAB.NS,7798.0,2026-01-02 22:54:08
POLYMED.NS,1769.7,2026-01-02 22:54:08
POLYPLEX.NS,844.6,2026-01-02 22:54:08
PONNIERODE.NS,263.95,2026-01-02 22:54:09
POONAWALLA.NS,480.55,2026-01-02 22:54:09
POWERGRID.NS,270.95,2026-01-02 22:54:09
POWERINDIA.NS,18803.0,2026-01-02 22:54:09
POWERMECH.NS,2329.0,2026-01-02 22:54:10
PPAP.NS,217.07,2026-01-02 22:54:10
PPL.NS,240.56,2026-01-02 22:54:10
PPLPHARMA.NS,178.48,2026-01-02 22:54:10
PRABHA.NS,183.59,2026-01-02 22:54:11
PRAENG.NS,26.6,2026-01-02 22:54:11
PRAJIND.NS,325.45,2026-01-02 22:54:11
PRAKASH.NS,147.51,2026-01-02 22:54:11
PRAKASHSTL.NS,5.67,2026-01-02 22:54:12
PRAXIS.NS,9.28,2026-01-02 22:54:12
PRECAM.NS,169.97,2026-01-02 22:54:12
PRECOT.NS,385.35,2026-01-02 22:54:12
PRECWIRE.NS,247.48,2026-01-02 22:54:13
PREMEXPLN.NS,542.2,2026-01-02 22:54:13
PREMIER.NS,3.0,2026-01-02 22:54:13
PREMIERENE.NS,845.9,2026-01-02 22:54:14
